Year,Locationabbr,Locationdesc,Class,Topic,Question,Response,Break_Out,Break_Out_Category,Sample_Size,Data_value,Confidence_limit_Low,Confidence_limit_High,Display_order,Data_value_unit,Data_value_type,Data_Value_Footnote_Symbol,Data_Value_Footnote,DataSource,ClassId,TopicId,LocationID,BreakoutID,BreakOutCategoryID,QuestionID,ResponseID,GeoLocation
2014,RI,Rhode Island,Colorectal Cancer Screening,USPSTF Recommendations,Respondents aged 50-75 who have fully met the USPSTF recommendation (variable calculated from one or more BRFSS questions),Met USPSTF recommendations for testing,Overall,Overall,"2,446",74.5,72.6,76.5,"3,607",%,Crude Prevalence,,,BRFSS,CLASS04,Topic64,44,BO1,CAT1,_CRCREC,RESP192,"(41.70828019300046, -71.52247031399963)"
2014,RI,Rhode Island,Colorectal Cancer Screening,USPSTF Recommendations,Respondents aged 50-75 who have fully met the USPSTF recommendation (variable calculated from one or more BRFSS questions),Did not meet USPSTF recommendations for testing,Overall,Overall,738,25.5,23.5,27.4,"3,608",%,Crude Prevalence,,,BRFSS,CLASS04,Topic64,44,BO1,CAT1,_CRCREC,RESP193,"(41.70828019300046, -71.52247031399963)"
2014,RI,Rhode Island,Demographics,Age,What is your age?,18-24 years,Overall,Overall,230,13.7,11.9,15.5,"1,341",%,Crude Prevalence,,,BRFSS,CLASS05,Topic02,44,BO1,CAT1,AGE,RESP010,"(41.70828019300046, -71.52247031399963)"
2014,RI,Rhode Island,Demographics,Age,What is your age?,25-34 years,Overall,Overall,448,16,14.5,17.6,"1,342",%,Crude Prevalence,,,BRFSS,CLASS05,Topic02,44,BO1,CAT1,AGE,RESP011,"(41.70828019300046, -71.52247031399963)"
2014,RI,Rhode Island,Demographics,Age,What is your age?,35-44 years,Overall,Overall,722,15,13.7,16.2,"1,343",%,Crude Prevalence,,,BRFSS,CLASS05,Topic02,44,BO1,CAT1,AGE,RESP012,"(41.70828019300046, -71.52247031399963)"
2014,RI,Rhode Island,Demographics,Age,What is your age?,45-54 years,Overall,Overall,"1,184",18,16.8,19.2,"1,344",%,Crude Prevalence,,,BRFSS,CLASS05,Topic02,44,BO1,CAT1,AGE,RESP013,"(41.70828019300046, -71.52247031399963)"
2014,RI,Rhode Island,Demographics,Age,What is your age?,55-64 years,Overall,Overall,"1,686",17.2,16.2,18.2,"1,345",%,Crude Prevalence,,,BRFSS,CLASS05,Topic02,44,BO1,CAT1,AGE,RESP014,"(41.70828019300046, -71.52247031399963)"
2014,RI,Rhode Island,Demographics,Age,What is your age?,65+ years,Overall,Overall,"2,180",20.1,19.1,21.2,"1,346",%,Crude Prevalence,,,BRFSS,CLASS05,Topic02,44,BO1,CAT1,AGE,RESP015,"(41.70828019300046, -71.52247031399963)"
2014,RI,Rhode Island,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,Yes,Overall,Overall,"6,151",92,90.8,93.2,161,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,44,BO1,CAT1,HLTHPLN1,RESP046,"(41.70828019300046, -71.52247031399963)"
2014,RI,Rhode Island,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,No,Overall,Overall,282,8,6.8,9.2,162,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,44,BO1,CAT1,HLTHPLN1,RESP054,"(41.70828019300046, -71.52247031399963)"
2014,RI,Rhode Island,Health Care Access/Coverage,Under 65 Coverage,Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"3,900",90.2,88.8,91.7,207,%,Crude Prevalence,,,BRFSS,CLASS07,Topic59,44,BO1,CAT1,_HCVU651,RESP046,"(41.70828019300046, -71.52247031399963)"
2014,RI,Rhode Island,Health Care Access/Coverage,Under 65 Coverage,Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions),No,Overall,Overall,254,9.8,8.3,11.3,208,%,Crude Prevalence,,,BRFSS,CLASS07,Topic59,44,BO1,CAT1,_HCVU651,RESP054,"(41.70828019300046, -71.52247031399963)"
2014,RI,Rhode Island,Immunization,Flu Shot,Adults aged 65+ who have had a flu shot within the past year (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"1,278",62.3,59.7,64.9,"3,037",%,Crude Prevalence,,,BRFSS,CLASS11,Topic26,44,BO1,CAT1,_FLSHOT6,RESP046,"(41.70828019300046, -71.52247031399963)"
2014,RI,Rhode Island,Immunization,Flu Shot,Adults aged 65+ who have had a flu shot within the past year (variable calculated from one or more BRFSS questions),No,Overall,Overall,758,37.7,35.1,40.3,"3,038",%,Crude Prevalence,,,BRFSS,CLASS11,Topic26,44,BO1,CAT1,_FLSHOT6,RESP054,"(41.70828019300046, -71.52247031399963)"
2014,RI,Rhode Island,Immunization,Pneumonia Vaccination,Adults aged 65+ who have ever had a pneumonia vaccination (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"1,460",75.2,72.8,77.5,"3,075",%,Crude Prevalence,,,BRFSS,CLASS11,Topic46,44,BO1,CAT1,_PNEUMO2,RESP046,"(41.70828019300046, -71.52247031399963)"
2014,RI,Rhode Island,Immunization,Pneumonia Vaccination,Adults aged 65+ who have ever had a pneumonia vaccination (variable calculated from one or more BRFSS questions),No,Overall,Overall,501,24.8,22.5,27.2,"3,076",%,Crude Prevalence,,,BRFSS,CLASS11,Topic46,44,BO1,CAT1,_PNEUMO2,RESP054,"(41.70828019300046, -71.52247031399963)"
2014,RI,Rhode Island,Oral Health,All Teeth Removed,Adults aged 65+ who have had all their natural teeth extracted (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,261,13.8,11.9,15.7,"1,162",%,Crude Prevalence,,,BRFSS,CLASS13,Topic04,44,BO1,CAT1,_ALTETH2,RESP046,"(41.70828019300046, -71.52247031399963)"
2014,RI,Rhode Island,Oral Health,All Teeth Removed,Adults aged 65+ who have had all their natural teeth extracted (variable calculated from one or more BRFSS questions),No,Overall,Overall,"1,816",86.2,84.3,88.2,"1,163",%,Crude Prevalence,,,BRFSS,CLASS13,Topic04,44,BO1,CAT1,_ALTETH2,RESP054,"(41.70828019300046, -71.52247031399963)"
2014,VA,Virginia,Demographics,Age,What is your age?,55-64 years,Overall,Overall,"2,220",16.5,15.7,17.4,"1,352",%,Crude Prevalence,,,BRFSS,CLASS05,Topic02,51,BO1,CAT1,AGE,RESP014,"(37.54268067400045, -78.45789046299967)"
2014,RI,Rhode Island,Prostate Cancer,PSA Test,Men aged 40+ who have had a PSA test within the past two years (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,901,44.5,41.6,47.4,"3,447",%,Crude Prevalence,,,BRFSS,CLASS16,Topic47,44,BO1,CAT1,_RFPSA21,RESP046,"(41.70828019300046, -71.52247031399963)"
2014,RI,Rhode Island,Prostate Cancer,PSA Test,Men aged 40+ who have had a PSA test within the past two years (variable calculated from one or more BRFSS questions),No,Overall,Overall,865,55.5,52.6,58.4,"3,448",%,Crude Prevalence,,,BRFSS,CLASS16,Topic47,44,BO1,CAT1,_RFPSA21,RESP054,"(41.70828019300046, -71.52247031399963)"
2014,RI,Rhode Island,Women's Health,Mammogram,Women aged 50-74 who have had a mammogram within the past two years (variable calculated from one or more BRFSS questions),Received a mammogram within the past 2 years,Overall,Overall,"1,672",85.6,83.6,87.6,"3,323",%,Crude Prevalence,,,BRFSS,CLASS18,Topic37,44,BO1,CAT1,_MAM5021,RESP186,"(41.70828019300046, -71.52247031399963)"
2014,RI,Rhode Island,Women's Health,Mammogram,Women aged 50-74 who have had a mammogram within the past two years (variable calculated from one or more BRFSS questions),Did not receive a mammogram within the past 2 years,Overall,Overall,279,14.4,12.4,16.4,"3,324",%,Crude Prevalence,,,BRFSS,CLASS18,Topic37,44,BO1,CAT1,_MAM5021,RESP187,"(41.70828019300046, -71.52247031399963)"
2014,RI,Rhode Island,Women's Health,Mammogram,Women aged 50+ who have had a mammogram within the past two years (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"2,092",82.9,81,84.7,"3,285",%,Crude Prevalence,,,BRFSS,CLASS18,Topic37,44,BO1,CAT1,_MAM502Y,RESP046,"(41.70828019300046, -71.52247031399963)"
2014,RI,Rhode Island,Women's Health,Mammogram,Women aged 50+ who have had a mammogram within the past two years (variable calculated from one or more BRFSS questions),No,Overall,Overall,427,17.1,15.3,19,"3,286",%,Crude Prevalence,,,BRFSS,CLASS18,Topic37,44,BO1,CAT1,_MAM502Y,RESP054,"(41.70828019300046, -71.52247031399963)"
2014,RI,Rhode Island,Women's Health,Mammogram,Women aged 40+ who have had a mammogram within the past two years (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"2,473",80.8,79,82.6,"3,245",%,Crude Prevalence,,,BRFSS,CLASS18,Topic37,44,BO1,CAT1,_RFMAM2Y,RESP046,"(41.70828019300046, -71.52247031399963)"
2014,RI,Rhode Island,Women's Health,Mammogram,Women aged 40+ who have had a mammogram within the past two years (variable calculated from one or more BRFSS questions),No,Overall,Overall,540,19.2,17.4,21,"3,246",%,Crude Prevalence,,,BRFSS,CLASS18,Topic37,44,BO1,CAT1,_RFMAM2Y,RESP054,"(41.70828019300046, -71.52247031399963)"
2014,RI,Rhode Island,Women's Health,Pap Test,Women aged 18+ who have had a pap test within the past three years (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"2,127",77.9,75.3,80.4,"3,361",%,Crude Prevalence,,,BRFSS,CLASS18,Topic42,44,BO1,CAT1,_RFPAP32,RESP046,"(41.70828019300046, -71.52247031399963)"
2014,VA,Virginia,Demographics,Age,What is your age?,65+ years,Overall,Overall,"2,885",18,17.2,18.8,"1,353",%,Crude Prevalence,,,BRFSS,CLASS05,Topic02,51,BO1,CAT1,AGE,RESP015,"(37.54268067400045, -78.45789046299967)"
2014,RI,Rhode Island,Women's Health,Pap Test,Women aged 18+ who have had a pap test within the past three years (variable calculated from one or more BRFSS questions),No,Overall,Overall,565,22.1,19.6,24.7,"3,362",%,Crude Prevalence,,,BRFSS,CLASS18,Topic42,44,BO1,CAT1,_RFPAP32,RESP054,"(41.70828019300046, -71.52247031399963)"
2014,RI,Rhode Island,Women's Health,Pap Test,Women aged 21-65 who have had a pap test in the past three years (variable calculated from one or more BRFSS questions),Received a Pap test within the past 3 years,Overall,Overall,"1,684",85.9,83.6,88.3,"3,405",%,Crude Prevalence,,,BRFSS,CLASS18,Topic42,44,BO1,CAT1,_RFPAP33,RESP188,"(41.70828019300046, -71.52247031399963)"
2014,RI,Rhode Island,Women's Health,Pap Test,Women aged 21-65 who have had a pap test in the past three years (variable calculated from one or more BRFSS questions),Did not receive a Pap test within the past 3 years,Overall,Overall,241,14.1,11.7,16.4,"3,406",%,Crude Prevalence,,,BRFSS,CLASS18,Topic42,44,BO1,CAT1,_RFPAP33,RESP189,"(41.70828019300046, -71.52247031399963)"
2014,SC,South Carolina,Colorectal Cancer Screening,Blood Stool Test,Adults aged 50+ who have had a blood stool test within the past two years (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,882,12,11,12.9,"3,505",%,Crude Prevalence,,,BRFSS,CLASS04,Topic08,45,BO1,CAT1,_RFBLDS2,RESP046,"(33.998821303000454, -81.04537120699968)"
2014,SC,South Carolina,Colorectal Cancer Screening,Blood Stool Test,Adults aged 50+ who have had a blood stool test within the past two years (variable calculated from one or more BRFSS questions),No,Overall,Overall,"6,053",88.1,87.1,89,"3,506",%,Crude Prevalence,,,BRFSS,CLASS04,Topic08,45,BO1,CAT1,_RFBLDS2,RESP054,"(33.998821303000454, -81.04537120699968)"
2014,SC,South Carolina,Colorectal Cancer Screening,Blood Stool Test,Adults aged 50-75 who have had a blood stool test within the past year (variable calculated from one or more BRFSS questions),Had a blood stool test in the past year,Overall,Overall,447,7.5,6.7,8.4,"3,545",%,Crude Prevalence,,,BRFSS,CLASS04,Topic08,45,BO1,CAT1,_RFBLDS3,RESP190,"(33.998821303000454, -81.04537120699968)"
2014,SC,South Carolina,Colorectal Cancer Screening,Blood Stool Test,Adults aged 50-75 who have had a blood stool test within the past year (variable calculated from one or more BRFSS questions),Have not had a blood stool test in the past year,Overall,Overall,"5,202",92.5,91.7,93.3,"3,546",%,Crude Prevalence,,,BRFSS,CLASS04,Topic08,45,BO1,CAT1,_RFBLDS3,RESP191,"(33.998821303000454, -81.04537120699968)"
2014,SC,South Carolina,Demographics,Age,What is your age?,35-44 years,Overall,Overall,"1,192",15.9,14.9,16.9,"1,352",%,Crude Prevalence,,,BRFSS,CLASS05,Topic02,45,BO1,CAT1,AGE,RESP012,"(33.998821303000454, -81.04537120699968)"
2014,SC,South Carolina,Colorectal Cancer Screening,Sigmoidoscopy,Adults aged 50+ who have ever had a sigmoidoscopy or colonoscopy (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"5,189",71.3,69.9,72.8,"3,585",%,Crude Prevalence,,,BRFSS,CLASS04,Topic52,45,BO1,CAT1,_RFSIGM2,RESP046,"(33.998821303000454, -81.04537120699968)"
2014,SC,South Carolina,Colorectal Cancer Screening,Sigmoidoscopy,Adults aged 50+ who have ever had a sigmoidoscopy or colonoscopy (variable calculated from one or more BRFSS questions),No,Overall,Overall,"1,822",28.7,27.3,30.1,"3,586",%,Crude Prevalence,,,BRFSS,CLASS04,Topic52,45,BO1,CAT1,_RFSIGM2,RESP054,"(33.998821303000454, -81.04537120699968)"
2014,SC,South Carolina,Colorectal Cancer Screening,USPSTF Recommendations,Respondents aged 50-75 who have fully met the USPSTF recommendation (variable calculated from one or more BRFSS questions),Met USPSTF recommendations for testing,Overall,Overall,"3,892",67.4,65.8,69.1,"3,625",%,Crude Prevalence,,,BRFSS,CLASS04,Topic64,45,BO1,CAT1,_CRCREC,RESP192,"(33.998821303000454, -81.04537120699968)"
2014,SC,South Carolina,Colorectal Cancer Screening,USPSTF Recommendations,Respondents aged 50-75 who have fully met the USPSTF recommendation (variable calculated from one or more BRFSS questions),Did not meet USPSTF recommendations for testing,Overall,Overall,"1,653",32.6,31,34.3,"3,626",%,Crude Prevalence,,,BRFSS,CLASS04,Topic64,45,BO1,CAT1,_CRCREC,RESP193,"(33.998821303000454, -81.04537120699968)"
2014,SC,South Carolina,Demographics,Age,What is your age?,45-54 years,Overall,Overall,"1,783",17.2,16.3,18.2,"1,353",%,Crude Prevalence,,,BRFSS,CLASS05,Topic02,45,BO1,CAT1,AGE,RESP013,"(33.998821303000454, -81.04537120699968)"
2014,SC,South Carolina,Demographics,Age,What is your age?,18-24 years,Overall,Overall,567,12.9,11.8,14,"1,350",%,Crude Prevalence,,,BRFSS,CLASS05,Topic02,45,BO1,CAT1,AGE,RESP010,"(33.998821303000454, -81.04537120699968)"
2014,SC,South Carolina,Demographics,Age,What is your age?,25-34 years,Overall,Overall,"1,021",16.6,15.5,17.7,"1,351",%,Crude Prevalence,,,BRFSS,CLASS05,Topic02,45,BO1,CAT1,AGE,RESP011,"(33.998821303000454, -81.04537120699968)"
2014,SC,South Carolina,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,Yes,Overall,Overall,"9,732",82.9,81.8,84,162,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,45,BO1,CAT1,HLTHPLN1,RESP046,"(33.998821303000454, -81.04537120699968)"
2014,SC,South Carolina,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,No,Overall,Overall,"1,243",17.1,16,18.2,163,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,45,BO1,CAT1,HLTHPLN1,RESP054,"(33.998821303000454, -81.04537120699968)"
2014,SC,South Carolina,Health Care Access/Coverage,Under 65 Coverage,Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"5,708",78.7,77.3,80,208,%,Crude Prevalence,,,BRFSS,CLASS07,Topic59,45,BO1,CAT1,_HCVU651,RESP046,"(33.998821303000454, -81.04537120699968)"
2014,SC,South Carolina,Health Care Access/Coverage,Under 65 Coverage,Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions),No,Overall,Overall,"1,188",21.3,20,22.7,209,%,Crude Prevalence,,,BRFSS,CLASS07,Topic59,45,BO1,CAT1,_HCVU651,RESP054,"(33.998821303000454, -81.04537120699968)"
2014,SC,South Carolina,Immunization,Flu Shot,Adults aged 65+ who have had a flu shot within the past year (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"2,482",63.6,61.7,65.5,"3,055",%,Crude Prevalence,,,BRFSS,CLASS11,Topic26,45,BO1,CAT1,_FLSHOT6,RESP046,"(33.998821303000454, -81.04537120699968)"
2014,SC,South Carolina,Immunization,Flu Shot,Adults aged 65+ who have had a flu shot within the past year (variable calculated from one or more BRFSS questions),No,Overall,Overall,"1,378",36.5,34.6,38.4,"3,056",%,Crude Prevalence,,,BRFSS,CLASS11,Topic26,45,BO1,CAT1,_FLSHOT6,RESP054,"(33.998821303000454, -81.04537120699968)"
2014,WI,Wisconsin,Demographics,Age,What is your age?,45-54 years,Overall,Overall,"1,206",18.1,16.9,19.4,"1,345",%,Crude Prevalence,,,BRFSS,CLASS05,Topic02,55,BO1,CAT1,AGE,RESP013,"(44.39319117400049, -89.81637074199966)"
2014,SC,South Carolina,Immunization,Pneumonia Vaccination,Adults aged 65+ who have ever had a pneumonia vaccination (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"2,621",71.9,70.1,73.7,"3,093",%,Crude Prevalence,,,BRFSS,CLASS11,Topic46,45,BO1,CAT1,_PNEUMO2,RESP046,"(33.998821303000454, -81.04537120699968)"
2014,SC,South Carolina,Immunization,Pneumonia Vaccination,Adults aged 65+ who have ever had a pneumonia vaccination (variable calculated from one or more BRFSS questions),No,Overall,Overall,"1,084",28.1,26.3,29.9,"3,094",%,Crude Prevalence,,,BRFSS,CLASS11,Topic46,45,BO1,CAT1,_PNEUMO2,RESP054,"(33.998821303000454, -81.04537120699968)"
2014,SC,South Carolina,Oral Health,All Teeth Removed,Adults aged 65+ who have had all their natural teeth extracted (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,596,18.1,16.5,19.8,"1,171",%,Crude Prevalence,,,BRFSS,CLASS13,Topic04,45,BO1,CAT1,_ALTETH2,RESP046,"(33.998821303000454, -81.04537120699968)"
2014,SC,South Carolina,Oral Health,All Teeth Removed,Adults aged 65+ who have had all their natural teeth extracted (variable calculated from one or more BRFSS questions),No,Overall,Overall,"3,123",81.9,80.2,83.5,"1,172",%,Crude Prevalence,,,BRFSS,CLASS13,Topic04,45,BO1,CAT1,_ALTETH2,RESP054,"(33.998821303000454, -81.04537120699968)"
2014,WI,Wisconsin,Demographics,Age,What is your age?,55-64 years,Overall,Overall,"1,681",17.6,16.5,18.7,"1,346",%,Crude Prevalence,,,BRFSS,CLASS05,Topic02,55,BO1,CAT1,AGE,RESP014,"(44.39319117400049, -89.81637074199966)"
2014,WI,Wisconsin,Demographics,Age,What is your age?,65+ years,Overall,Overall,"2,268",19.9,18.8,21,"1,347",%,Crude Prevalence,,,BRFSS,CLASS05,Topic02,55,BO1,CAT1,AGE,RESP015,"(44.39319117400049, -89.81637074199966)"
2014,SC,South Carolina,Prostate Cancer,PSA Test,Men aged 40+ who have had a PSA test within the past two years (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"1,734",46,43.9,48.2,"3,465",%,Crude Prevalence,,,BRFSS,CLASS16,Topic47,45,BO1,CAT1,_RFPSA21,RESP046,"(33.998821303000454, -81.04537120699968)"
2014,SC,South Carolina,Prostate Cancer,PSA Test,Men aged 40+ who have had a PSA test within the past two years (variable calculated from one or more BRFSS questions),No,Overall,Overall,"1,495",54,51.8,56.1,"3,466",%,Crude Prevalence,,,BRFSS,CLASS16,Topic47,45,BO1,CAT1,_RFPSA21,RESP054,"(33.998821303000454, -81.04537120699968)"
2014,SC,South Carolina,Women's Health,Mammogram,Women aged 50-74 who have had a mammogram within the past two years (variable calculated from one or more BRFSS questions),Received a mammogram within the past 2 years,Overall,Overall,"2,534",77,75.1,78.9,"3,341",%,Crude Prevalence,,,BRFSS,CLASS18,Topic37,45,BO1,CAT1,_MAM5021,RESP186,"(33.998821303000454, -81.04537120699968)"
2014,SC,South Carolina,Women's Health,Mammogram,Women aged 50-74 who have had a mammogram within the past two years (variable calculated from one or more BRFSS questions),Did not receive a mammogram within the past 2 years,Overall,Overall,703,23,21.1,24.9,"3,342",%,Crude Prevalence,,,BRFSS,CLASS18,Topic37,45,BO1,CAT1,_MAM5021,RESP187,"(33.998821303000454, -81.04537120699968)"
2014,SC,South Carolina,Women's Health,Mammogram,Women aged 50+ who have had a mammogram within the past two years (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"3,186",75.5,73.8,77.2,"3,303",%,Crude Prevalence,,,BRFSS,CLASS18,Topic37,45,BO1,CAT1,_MAM502Y,RESP046,"(33.998821303000454, -81.04537120699968)"
2014,SC,South Carolina,Women's Health,Mammogram,Women aged 50+ who have had a mammogram within the past two years (variable calculated from one or more BRFSS questions),No,Overall,Overall,987,24.5,22.8,26.2,"3,304",%,Crude Prevalence,,,BRFSS,CLASS18,Topic37,45,BO1,CAT1,_MAM502Y,RESP054,"(33.998821303000454, -81.04537120699968)"
2014,SC,South Carolina,Women's Health,Mammogram,Women aged 40+ who have had a mammogram within the past two years (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"3,670",72,70.2,73.7,"3,263",%,Crude Prevalence,,,BRFSS,CLASS18,Topic37,45,BO1,CAT1,_RFMAM2Y,RESP046,"(33.998821303000454, -81.04537120699968)"
2014,SC,South Carolina,Women's Health,Mammogram,Women aged 40+ who have had a mammogram within the past two years (variable calculated from one or more BRFSS questions),No,Overall,Overall,"1,272",28,26.3,29.8,"3,264",%,Crude Prevalence,,,BRFSS,CLASS18,Topic37,45,BO1,CAT1,_RFMAM2Y,RESP054,"(33.998821303000454, -81.04537120699968)"
2014,SC,South Carolina,Women's Health,Pap Test,Women aged 18+ who have had a pap test within the past three years (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"2,799",75.8,73.8,77.8,"3,379",%,Crude Prevalence,,,BRFSS,CLASS18,Topic42,45,BO1,CAT1,_RFPAP32,RESP046,"(33.998821303000454, -81.04537120699968)"
2014,SC,South Carolina,Women's Health,Pap Test,Women aged 18+ who have had a pap test within the past three years (variable calculated from one or more BRFSS questions),No,Overall,Overall,952,24.2,22.2,26.2,"3,380",%,Crude Prevalence,,,BRFSS,CLASS18,Topic42,45,BO1,CAT1,_RFPAP32,RESP054,"(33.998821303000454, -81.04537120699968)"
2014,SC,South Carolina,Women's Health,Pap Test,Women aged 21-65 who have had a pap test in the past three years (variable calculated from one or more BRFSS questions),Received a Pap test within the past 3 years,Overall,Overall,"2,186",82.5,80.5,84.4,"3,423",%,Crude Prevalence,,,BRFSS,CLASS18,Topic42,45,BO1,CAT1,_RFPAP33,RESP188,"(33.998821303000454, -81.04537120699968)"
2014,SC,South Carolina,Women's Health,Pap Test,Women aged 21-65 who have had a pap test in the past three years (variable calculated from one or more BRFSS questions),Did not receive a Pap test within the past 3 years,Overall,Overall,469,17.5,15.6,19.5,"3,424",%,Crude Prevalence,,,BRFSS,CLASS18,Topic42,45,BO1,CAT1,_RFPAP33,RESP189,"(33.998821303000454, -81.04537120699968)"
2014,SD,South Dakota,Colorectal Cancer Screening,Blood Stool Test,Adults aged 50+ who have had a blood stool test within the past two years (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,603,11.8,10.2,13.4,"3,487",%,Crude Prevalence,,,BRFSS,CLASS04,Topic08,46,BO1,CAT1,_RFBLDS2,RESP046,"(44.353130053000484, -100.3735306369997)"
2014,SD,South Dakota,Colorectal Cancer Screening,Blood Stool Test,Adults aged 50+ who have had a blood stool test within the past two years (variable calculated from one or more BRFSS questions),No,Overall,Overall,"3,880",88.2,86.6,89.8,"3,488",%,Crude Prevalence,,,BRFSS,CLASS04,Topic08,46,BO1,CAT1,_RFBLDS2,RESP054,"(44.353130053000484, -100.3735306369997)"
2014,SD,South Dakota,Colorectal Cancer Screening,Blood Stool Test,Adults aged 50-75 who have had a blood stool test within the past year (variable calculated from one or more BRFSS questions),Had a blood stool test in the past year,Overall,Overall,330,7.9,6.4,9.5,"3,527",%,Crude Prevalence,,,BRFSS,CLASS04,Topic08,46,BO1,CAT1,_RFBLDS3,RESP190,"(44.353130053000484, -100.3735306369997)"
2014,SD,South Dakota,Colorectal Cancer Screening,Blood Stool Test,Adults aged 50-75 who have had a blood stool test within the past year (variable calculated from one or more BRFSS questions),Have not had a blood stool test in the past year,Overall,Overall,"3,147",92.1,90.5,93.6,"3,528",%,Crude Prevalence,,,BRFSS,CLASS04,Topic08,46,BO1,CAT1,_RFBLDS3,RESP191,"(44.353130053000484, -100.3735306369997)"
2014,SD,South Dakota,Colorectal Cancer Screening,Sigmoidoscopy,Adults aged 50+ who have ever had a sigmoidoscopy or colonoscopy (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"3,277",69.7,67.2,72.1,"3,567",%,Crude Prevalence,,,BRFSS,CLASS04,Topic52,46,BO1,CAT1,_RFSIGM2,RESP046,"(44.353130053000484, -100.3735306369997)"
2014,SD,South Dakota,Colorectal Cancer Screening,Sigmoidoscopy,Adults aged 50+ who have ever had a sigmoidoscopy or colonoscopy (variable calculated from one or more BRFSS questions),No,Overall,Overall,"1,292",30.3,27.9,32.8,"3,568",%,Crude Prevalence,,,BRFSS,CLASS04,Topic52,46,BO1,CAT1,_RFSIGM2,RESP054,"(44.353130053000484, -100.3735306369997)"
2014,SD,South Dakota,Colorectal Cancer Screening,USPSTF Recommendations,Respondents aged 50-75 who have fully met the USPSTF recommendation (variable calculated from one or more BRFSS questions),Met USPSTF recommendations for testing,Overall,Overall,"2,352",66.7,63.8,69.5,"3,607",%,Crude Prevalence,,,BRFSS,CLASS04,Topic64,46,BO1,CAT1,_CRCREC,RESP192,"(44.353130053000484, -100.3735306369997)"
2014,SD,South Dakota,Colorectal Cancer Screening,USPSTF Recommendations,Respondents aged 50-75 who have fully met the USPSTF recommendation (variable calculated from one or more BRFSS questions),Did not meet USPSTF recommendations for testing,Overall,Overall,"1,079",33.3,30.5,36.2,"3,608",%,Crude Prevalence,,,BRFSS,CLASS04,Topic64,46,BO1,CAT1,_CRCREC,RESP193,"(44.353130053000484, -100.3735306369997)"
2014,SD,South Dakota,Demographics,Age,What is your age?,18-24 years,Overall,Overall,405,13.4,11.5,15.2,"1,342",%,Crude Prevalence,,,BRFSS,CLASS05,Topic02,46,BO1,CAT1,AGE,RESP010,"(44.353130053000484, -100.3735306369997)"
2014,SD,South Dakota,Demographics,Age,What is your age?,25-34 years,Overall,Overall,827,17.1,15.4,18.7,"1,343",%,Crude Prevalence,,,BRFSS,CLASS05,Topic02,46,BO1,CAT1,AGE,RESP011,"(44.353130053000484, -100.3735306369997)"
2014,SD,South Dakota,Demographics,Age,What is your age?,35-44 years,Overall,Overall,867,15.1,13.7,16.6,"1,344",%,Crude Prevalence,,,BRFSS,CLASS05,Topic02,46,BO1,CAT1,AGE,RESP012,"(44.353130053000484, -100.3735306369997)"
2014,SD,South Dakota,Demographics,Age,What is your age?,45-54 years,Overall,Overall,"1,201",16.6,15.2,18.1,"1,345",%,Crude Prevalence,,,BRFSS,CLASS05,Topic02,46,BO1,CAT1,AGE,RESP013,"(44.353130053000484, -100.3735306369997)"
2014,SD,South Dakota,Demographics,Age,What is your age?,55-64 years,Overall,Overall,"1,574",17.4,16,18.7,"1,346",%,Crude Prevalence,,,BRFSS,CLASS05,Topic02,46,BO1,CAT1,AGE,RESP014,"(44.353130053000484, -100.3735306369997)"
